id_key,year,country,all,male,female,p1,p2,p3,p4,p5,p6,p7,total
327,1981,Mexico,5,5,-1,1.0,3.0,0.0,0.0,8.0,0.0,,12.0
328,1982,Germany,4,4,-1,28.0,16.0,27.0,21.0,28.0,25.0,,145.0
329,1982,Union of Soviet Socialist Republics,4,4,-1,28.0,16.0,23.0,21.0,28.0,21.0,,137.0
330,1982,German Democratic Republic,4,4,-1,28.0,23.0,28.0,21.0,28.0,8.0,,136.0
331,1982,United States of America,4,4,-1,25.0,9.0,27.0,24.0,27.0,24.0,,136.0
332,1982,Vietnam,4,-1,-1,25.0,17.0,20.0,24.0,28.0,19.0,,133.0
333,1982,Hungary,4,3,1,23.0,22.0,20.0,15.0,28.0,17.0,,125.0
334,1982,Czechoslovakia,4,4,-1,27.0,1.0,23.0,21.0,27.0,16.0,,115.0
335,1982,Finland,4,4,-1,25.0,1.0,18.0,21.0,28.0,20.0,,113.0
336,1982,Bulgaria,4,4,-1,24.0,5.0,11.0,28.0,28.0,12.0,,108.0
337,1982,United Kingdom,4,4,-1,21.0,1.0,12.0,26.0,26.0,17.0,,103.0
338,1982,Romania,4,4,-1,22.0,0.0,18.0,19.0,28.0,12.0,,99.0
339,1982,Yugoslavia,4,4,-1,19.0,0.0,13.0,23.0,28.0,15.0,,98.0
340,1982,Poland,4,4,-1,25.0,2.0,14.0,22.0,26.0,7.0,,96.0
341,1982,Netherlands,4,4,-1,17.0,0.0,16.0,17.0,28.0,14.0,,92.0
342,1982,France,4,4,-1,18.0,7.0,12.0,19.0,26.0,7.0,,89.0
343,1982,Austria,4,4,-1,18.0,8.0,15.0,14.0,18.0,9.0,,82.0
344,1982,Canada,4,4,-1,21.0,1.0,9.0,16.0,21.0,10.0,,78.0
345,1982,Israel,4,3,1,17.0,6.0,6.0,10.0,27.0,9.0,,75.0
346,1982,Sweden,4,4,-1,25.0,0.0,11.0,8.0,20.0,10.0,,74.0
347,1982,Australia,4,4,-1,22.0,1.0,7.0,8.0,14.0,14.0,,66.0
348,1982,Brazil,4,4,-1,17.0,6.0,5.0,13.0,24.0,1.0,,66.0
349,1982,Mongolia,4,-1,-1,13.0,0.0,6.0,11.0,25.0,1.0,,56.0
350,1982,Greece,4,-1,-1,13.0,3.0,2.0,16.0,20.0,1.0,,55.0
351,1982,Belgium,4,-1,-1,9.0,0.0,5.0,15.0,16.0,5.0,,50.0
352,1982,Cuba,4,4,-1,12.0,7.0,4.0,5.0,16.0,0.0,,44.0
353,1982,Colombia,4,4,-1,6.0,0.0,4.0,6.0,14.0,4.0,,34.0
354,1982,Algeria,3,-1,-1,5.0,0.0,2.0,4.0,6.0,6.0,,23.0
355,1982,Venezuela,4,1,1,3.0,2.0,2.0,2.0,14.0,0.0,,23.0
356,1982,Tunisia,4,-1,-1,10.0,0.0,2.0,0.0,7.0,0.0,,19.0
357,1982,Kuwait,4,-1,-1,3.0,0.0,0.0,0.0,1.0,0.0,,4.0
358,1983,Germany,6,6,-1,,,,,,,,212.0
359,1983,United States of America,6,6,-1,,,,,,,,171.0
360,1983,Hungary,6,6,-1,,,,,,,,170.0
361,1983,Union of Soviet Socialist Republics,6,6,-1,,,,,,,,169.0
362,1983,Romania,6,6,-1,,,,,,,,161.0
363,1983,Vietnam,6,6,-1,,,,,,,,148.0
364,1983,Netherlands,6,6,-1,25.0,23.0,29.0,31.0,18.0,17.0,,143.0
365,1983,Czechoslovakia,6,6,-1,28.0,24.0,29.0,35.0,21.0,5.0,,142.0
366,1983,Bulgaria,6,5,1,,,,,,,,137.0
367,1983,France,6,6,-1,,,,,,,,123.0
368,1983,United Kingdom,6,5,1,,,,,,,,121.0
369,1983,German Democratic Republic,6,6,-1,,,,,,,,117.0
370,1983,Finland,6,5,1,,,,,,,,103.0
371,1983,Canada,6,6,-1,,,,,,,,102.0
372,1983,Poland,6,6,-1,,,,,,,,101.0
373,1983,Israel,6,6,-1,,,,,,,,97.0
374,1983,Greece,6,6,-1,,,,,,,,96.0
375,1983,Yugoslavia,6,5,1,,,,,,,,89.0
376,1983,Australia,6,6,-1,11.0,10.0,20.0,24.0,14.0,7.0,,86.0
377,1983,Brazil,6,5,1,,,,,,,,77.0
378,1983,Sweden,6,6,-1,16.0,3.0,13.0,9.0,0.0,6.0,,47.0
379,1983,Austria,6,6,-1,19.0,7.0,7.0,4.0,0.0,8.0,,45.0
380,1983,Spain,4,4,-1,,,,,,,,37.0
381,1983,Cuba,6,6,-1,,,,,,,,36.0
382,1983,Morocco,6,6,-1,,,,,,,,32.0
383,1983,Belgium,6,6,-1,,,,,,,,31.0
384,1983,Tunisia,6,5,1,,,,,,,,26.0
385,1983,Colombia,6,6,-1,,,,,,,,21.0
386,1983,Luxembourg,2,2,-1,,,,,,,,13.0
387,1983,Algeria,6,5,1,,,,,,,,6.0
388,1983,Kuwait,6,6,-1,,,,,,,,4.0
389,1983,Italy,6,5,1,,,,,,,,2.0
390,1984,Union of Soviet Socialist Republics,6,6,-1,42.0,35.0,34.0,42.0,40.0,42.0,,235.0
391,1984,Bulgaria,6,6,-1,42.0,34.0,20.0,41.0,36.0,30.0,,203.0
392,1984,Romania,6,6,-1,42.0,33.0,31.0,42.0,30.0,21.0,,199.0
393,1984,Hungary,6,6,-1,37.0,37.0,22.0,42.0,42.0,15.0,,195.0
394,1984,United States of America,6,6,-1,42.0,42.0,35.0,28.0,27.0,21.0,,195.0
395,1984,United Kingdom,6,6,-1,38.0,34.0,10.0,32.0,33.0,22.0,,169.0
396,1984,Vietnam,6,-1,1,42.0,28.0,7.0,37.0,25.0,23.0,,162.0
397,1984,German Democratic Republic,6,5,1,35.0,32.0,15.0,41.0,22.0,16.0,,161.0
398,1984,Germany,6,6,-1,38.0,34.0,16.0,34.0,14.0,14.0,,150.0
399,1984,Mongolia,6,-1,-1,23.0,34.0,21.0,26.0,31.0,11.0,,146.0
400,1984,Poland,6,6,-1,40.0,2.0,34.0,29.0,24.0,11.0,,140.0
401,1984,France,6,6,-1,37.0,24.0,13.0,38.0,7.0,7.0,,126.0
402,1984,Czechoslovakia,6,6,-1,30.0,24.0,7.0,36.0,19.0,9.0,,125.0
403,1984,Yugoslavia,6,6,-1,34.0,14.0,2.0,35.0,17.0,3.0,,105.0
404,1984,Australia,6,6,-1,29.0,22.0,2.0,22.0,16.0,12.0,,103.0
405,1984,Austria,6,6,-1,29.0,18.0,3.0,29.0,17.0,1.0,,97.0
406,1984,Netherlands,6,6,-1,27.0,17.0,6.0,28.0,8.0,7.0,,93.0
407,1984,Brazil,6,6,-1,35.0,22.0,2.0,25.0,4.0,4.0,,92.0
408,1984,Greece,6,-1,-1,28.0,14.0,1.0,32.0,8.0,5.0,,88.0
409,1984,Canada,6,5,1,30.0,15.0,1.0,24.0,12.0,1.0,,83.0
410,1984,Colombia,6,6,-1,27.0,5.0,9.0,26.0,10.0,3.0,,80.0
411,1984,Cuba,6,-1,-1,19.0,23.0,1.0,17.0,5.0,2.0,,67.0
412,1984,Belgium,6,-1,-1,9.0,8.0,4.0,17.0,18.0,0.0,,56.0
413,1984,Morocco,6,-1,-1,21.0,7.0,1.0,21.0,5.0,1.0,,56.0
414,1984,Sweden,6,6,-1,25.0,1.0,1.0,25.0,1.0,0.0,,53.0
415,1984,Cyprus,6,6,-1,14.0,12.0,1.0,16.0,3.0,1.0,,47.0
416,1984,Spain,6,6,-1,11.0,19.0,1.0,10.0,1.0,1.0,,43.0
417,1984,Algeria,4,-1,-1,7.0,8.0,0.0,20.0,1.0,0.0,,36.0
418,1984,Finland,6,6,-1,8.0,3.0,1.0,18.0,1.0,0.0,,31.0
419,1984,Tunisia,6,-1,-1,14.0,7.0,1.0,6.0,1.0,0.0,,29.0
420,1984,Norway,1,1,-1,7.0,7.0,2.0,7.0,1.0,0.0,,24.0
421,1984,Luxembourg,1,1,-1,7.0,1.0,0.0,7.0,7.0,0.0,,22.0
422,1984,Kuwait,6,-1,-1,6.0,1.0,0.0,2.0,0.0,0.0,,9.0
423,1984,Italy,6,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
424,1985,Romania,6,6,-1,42.0,42.0,16.0,35.0,32.0,34.0,,201.0
425,1985,United States of America,6,6,-1,28.0,38.0,34.0,30.0,10.0,40.0,,180.0
426,1985,Hungary,6,5,1,42.0,31.0,17.0,30.0,23.0,25.0,,168.0
427,1985,Bulgaria,6,6,-1,42.0,35.0,10.0,22.0,33.0,23.0,,165.0
428,1985,Vietnam,6,-1,-1,42.0,35.0,2.0,25.0,28.0,12.0,,144.0
429,1985,Union of Soviet Socialist Republics,6,5,1,28.0,42.0,21.0,14.0,15.0,20.0,,140.0
430,1985,Germany,6,6,-1,25.0,41.0,16.0,26.0,8.0,23.0,,139.0
431,1985,German Democratic Republic,6,5,1,36.0,35.0,11.0,19.0,10.0,25.0,,136.0
432,1985,France,6,6,-1,15.0,42.0,1.0,24.0,13.0,30.0,,125.0
433,1985,United Kingdom,6,6,-1,42.0,35.0,6.0,17.0,16.0,5.0,,121.0
434,1985,Australia,6,5,1,34.0,33.0,7.0,19.0,10.0,14.0,,117.0
435,1985,Canada,6,6,-1,30.0,42.0,2.0,15.0,9.0,7.0,,105.0
436,1985,Czechoslovakia,6,5,1,22.0,31.0,1.0,15.0,14.0,22.0,,105.0
437,1985,Poland,6,6,-1,33.0,35.0,1.0,4.0,11.0,17.0,,101.0
438,1985,Brazil,6,6,-1,41.0,16.0,3.0,15.0,3.0,5.0,,83.0
439,1985,Israel,6,6,-1,27.0,15.0,1.0,18.0,12.0,8.0,,81.0
440,1985,Austria,6,6,-1,26.0,25.0,3.0,11.0,5.0,7.0,,77.0
441,1985,Cuba,6,-1,-1,31.0,10.0,0.0,10.0,20.0,3.0,,74.0
442,1985,Netherlands,6,6,-1,18.0,23.0,1.0,13.0,6.0,11.0,,72.0
443,1985,Greece,6,-1,-1,25.0,6.0,0.0,18.0,11.0,9.0,,69.0
444,1985,Yugoslavia,6,6,-1,24.0,14.0,1.0,9.0,12.0,8.0,,68.0
445,1985,Sweden,6,6,-1,22.0,20.0,3.0,5.0,8.0,7.0,,65.0
446,1985,Mongolia,6,-1,-1,28.0,9.0,0.0,12.0,9.0,4.0,,62.0
447,1985,Belgium,6,-1,-1,7.0,16.0,1.0,12.0,13.0,11.0,,60.0
448,1985,Morocco,6,-1,-1,18.0,23.0,0.0,13.0,0.0,6.0,,60.0
449,1985,Colombia,6,6,-1,15.0,15.0,1.0,13.0,3.0,7.0,,54.0
450,1985,Türkiye,6,6,-1,24.0,14.0,0.0,5.0,7.0,4.0,,54.0
451,1985,Tunisia,4,-1,-1,15.0,2.0,1.0,11.0,14.0,3.0,,46.0
452,1985,Algeria,6,-1,-1,7.0,11.0,0.0,6.0,6.0,6.0,,36.0
453,1985,Norway,6,6,-1,4.0,14.0,0.0,9.0,1.0,7.0,,35.0
454,1985,Islamic Republic of Iran,1,1,-1,7.0,6.0,3.0,0.0,5.0,7.0,,28.0
455,1985,People's Republic of China,2,2,-1,8.0,14.0,0.0,4.0,0.0,0.0,,27.0
456,1985,Cyprus,6,5,1,16.0,2.0,0.0,4.0,1.0,4.0,,27.0
457,1985,Finland,6,6,-1,10.0,3.0,0.0,7.0,3.0,2.0,,25.0
458,1985,Spain,4,4,-1,3.0,4.0,0.0,7.0,5.0,4.0,,23.0
459,1985,Italy,5,4,1,9.0,3.0,0.0,4.0,2.0,2.0,,20.0
460,1985,Iceland,2,2,-1,2.0,0.0,1.0,3.0,7.0,0.0,,13.0
461,1985,Kuwait,5,-1,-1,6.0,0.0,0.0,0.0,1.0,0.0,,7.0
462,1986,United States of America,6,6,-1,33.0,42.0,17.0,39.0,39.0,33.0,,203.0
463,1986,Union of Soviet Socialist Republics,6,6,-1,24.0,42.0,22.0,38.0,41.0,36.0,,203.0
464,1986,Germany,6,6,-1,32.0,42.0,10.0,42.0,40.0,30.0,,196.0
465,1986,People's Republic of China,6,5,1,30.0,42.0,14.0,29.0,30.0,32.0,,177.0
466,1986,German Democratic Republic,6,6,-1,28.0,42.0,12.0,31.0,42.0,17.0,,172.0
467,1986,Romania,6,5,-1,27.0,35.0,16.0,36.0,41.0,16.0,,171.0
468,1986,Bulgaria,6,6,-1,30.0,35.0,3.0,20.0,35.0,38.0,,161.0
469,1986,Hungary,6,6,-1,21.0,36.0,7.0,29.0,34.0,24.0,,151.0
470,1986,Czechoslovakia,6,6,-1,14.0,35.0,1.0,31.0,35.0,33.0,,149.0
471,1986,Vietnam,6,-1,-1,33.0,35.0,9.0,32.0,34.0,3.0,,146.0
472,1986,United Kingdom,6,6,-1,16.0,42.0,9.0,22.0,38.0,14.0,,141.0
473,1986,France,6,4,-1,12.0,42.0,8.0,19.0,32.0,18.0,,131.0
474,1986,Austria,6,6,-1,23.0,22.0,9.0,30.0,36.0,7.0,,127.0
475,1986,Israel,6,6,-1,26.0,27.0,8.0,19.0,26.0,13.0,,119.0
476,1986,Australia,6,5,1,34.0,37.0,3.0,19.0,16.0,8.0,,117.0
477,1986,Canada,6,6,-1,31.0,24.0,2.0,16.0,22.0,17.0,,112.0
478,1986,Poland,6,6,-1,22.0,21.0,1.0,0.0,35.0,14.0,,93.0
479,1986,Morocco,6,-1,-1,20.0,23.0,4.0,15.0,28.0,0.0,,90.0
480,1986,Tunisia,6,-1,-1,14.0,41.0,0.0,12.0,18.0,0.0,,85.0
481,1986,Yugoslavia,6,5,1,16.0,27.0,1.0,11.0,21.0,8.0,,84.0
482,1986,Algeria,6,-1,-1,14.0,32.0,3.0,15.0,16.0,0.0,,80.0
483,1986,Belgium,6,-1,-1,12.0,23.0,2.0,18.0,21.0,3.0,,79.0
484,1986,Spain,4,4,-1,11.0,27.0,2.0,20.0,18.0,0.0,,78.0
485,1986,Brazil,6,6,-1,21.0,7.0,2.0,14.0,18.0,7.0,,69.0
486,1986,Norway,6,6,-1,20.0,14.0,0.0,5.0,15.0,14.0,,68.0
487,1986,Greece,6,-1,-1,25.0,7.0,0.0,12.0,19.0,0.0,,63.0
488,1986,Finland,6,6,-1,25.0,2.0,4.0,11.0,16.0,2.0,,60.0
489,1986,Colombia,6,6,-1,26.0,6.0,1.0,14.0,9.0,2.0,,58.0
490,1986,Sweden,6,5,1,9.0,5.0,0.0,15.0,21.0,7.0,,57.0
491,1986,Türkiye,6,6,-1,19.0,15.0,1.0,3.0,15.0,2.0,,55.0
492,1986,Mongolia,6,-1,-1,32.0,2.0,1.0,7.0,9.0,3.0,,54.0
493,1986,Cyprus,6,5,1,22.0,9.0,1.0,11.0,8.0,2.0,,53.0
494,1986,Cuba,6,-1,-1,19.0,1.0,3.0,17.0,10.0,1.0,,51.0
495,1986,Italy,3,2,1,8.0,16.0,0.0,12.0,13.0,0.0,,49.0
496,1986,Kuwait,5,-1,-1,21.0,5.0,0.0,4.0,15.0,3.0,,48.0
497,1986,Iceland,4,3,1,25.0,1.0,0.0,5.0,5.0,1.0,,37.0
498,1986,Luxembourg,2,2,-1,5.0,0.0,0.0,10.0,7.0,0.0,,22.0
499,1987,Romania,6,6,-1,42.0,42.0,40.0,42.0,42.0,42.0,,250.0
500,1987,Germany,6,6,-1,42.0,42.0,42.0,42.0,42.0,38.0,,248.0
501,1987,Union of Soviet Socialist Republics,6,6,-1,42.0,42.0,28.0,42.0,42.0,39.0,,235.0
502,1987,German Democratic Republic,6,5,1,42.0,42.0,42.0,38.0,42.0,25.0,,231.0
503,1987,United States of America,6,6,-1,42.0,42.0,35.0,36.0,36.0,29.0,,220.0
504,1987,Hungary,6,6,-1,42.0,42.0,35.0,40.0,38.0,21.0,,218.0
505,1987,Bulgaria,6,4,2,38.0,42.0,28.0,36.0,41.0,25.0,,210.0
506,1987,People's Republic of China,6,5,1,31.0,42.0,27.0,38.0,40.0,22.0,,200.0
507,1987,Czechoslovakia,6,6,-1,42.0,27.0,28.0,42.0,36.0,17.0,,192.0
508,1987,United Kingdom,6,6,-1,29.0,26.0,28.0,37.0,33.0,29.0,,182.0
509,1987,Vietnam,6,-1,-1,31.0,42.0,3.0,40.0,42.0,14.0,,172.0
510,1987,France,6,6,-1,33.0,35.0,9.0,30.0,26.0,21.0,,154.0
511,1987,Austria,6,6,-1,27.0,42.0,18.0,29.0,23.0,11.0,,150.0
512,1987,Netherlands,6,6,-1,17.0,33.0,23.0,25.0,42.0,6.0,,146.0
513,1987,Australia,6,6,-1,21.0,23.0,17.0,31.0,37.0,14.0,,143.0
514,1987,Canada,6,6,-1,21.0,41.0,13.0,23.0,31.0,10.0,,139.0
515,1987,Sweden,6,6,-1,26.0,30.0,22.0,33.0,21.0,2.0,,134.0
516,1987,Yugoslavia,6,4,2,30.0,35.0,16.0,21.0,29.0,1.0,,132.0
517,1987,Brazil,6,6,-1,19.0,41.0,10.0,13.0,23.0,10.0,,116.0
518,1987,Greece,6,-1,-1,26.0,33.0,1.0,17.0,30.0,4.0,,111.0
519,1987,Türkiye,6,6,-1,19.0,33.0,1.0,9.0,23.0,9.0,,94.0
520,1987,Spain,6,6,-1,23.0,17.0,3.0,22.0,25.0,1.0,,91.0
521,1987,Morocco,6,-1,-1,16.0,39.0,1.0,15.0,17.0,0.0,,88.0
522,1987,Cuba,6,-1,-1,20.0,24.0,1.0,17.0,21.0,0.0,,83.0
523,1987,Belgium,6,-1,-1,12.0,19.0,4.0,9.0,21.0,9.0,,74.0
524,1987,Finland,6,5,1,20.0,7.0,8.0,19.0,14.0,1.0,,70.0
525,1987,Islamic Republic of Iran,6,6,-1,11.0,22.0,1.0,8.0,23.0,5.0,,70.0
526,1987,Norway,6,6,-1,1.0,14.0,1.0,14.0,37.0,2.0,,69.0
527,1987,Colombia,6,6,-1,2.0,38.0,2.0,12.0,12.0,2.0,,68.0
528,1987,Mongolia,6,-1,-1,12.0,28.0,1.0,1.0,21.0,4.0,,67.0
529,1987,Poland,3,3,-1,7.0,14.0,0.0,14.0,19.0,1.0,,55.0
530,1987,Iceland,4,4,-1,16.0,9.0,3.0,7.0,10.0,0.0,,45.0
531,1987,Cyprus,6,6,-1,1.0,28.0,1.0,1.0,6.0,5.0,,42.0
532,1987,Peru,6,-1,-1,0.0,27.0,1.0,1.0,10.0,2.0,,41.0
533,1987,Italy,4,4,-1,4.0,7.0,7.0,7.0,7.0,3.0,,35.0
534,1987,Algeria,6,-1,-1,2.0,10.0,0.0,14.0,2.0,1.0,,29.0
535,1987,Kuwait,6,-1,-1,4.0,8.0,3.0,4.0,8.0,1.0,,28.0
536,1987,Luxembourg,1,1,-1,7.0,7.0,6.0,1.0,6.0,0.0,,27.0
537,1987,Uruguay,4,-1,-1,1.0,10.0,2.0,3.0,8.0,3.0,,27.0
538,1987,Mexico,5,5,-1,0.0,7.0,0.0,2.0,7.0,1.0,,17.0
539,1987,Nicaragua,6,-1,-1,0.0,3.0,0.0,0.0,7.0,3.0,,13.0
540,1987,Panama,6,-1,-1,0.0,0.0,0.0,0.0,7.0,0.0,,7.0
541,1988,Union of Soviet Socialist Republics,6,6,-1,42.0,42.0,36.0,38.0,42.0,17.0,,217.0
542,1988,People's Republic of China,6,5,1,42.0,41.0,17.0,42.0,42.0,17.0,,201.0
543,1988,Romania,6,6,-1,42.0,33.0,35.0,42.0,31.0,18.0,,201.0
544,1988,Germany,6,6,-1,42.0,42.0,25.0,31.0,32.0,2.0,,174.0
545,1988,Vietnam,6,6,-1,39.0,32.0,12.0,40.0,36.0,7.0,,166.0
546,1988,United States of America,6,6,-1,34.0,29.0,23.0,30.0,27.0,10.0,,153.0
547,1988,German Democratic Republic,5,5,-1,35.0,33.0,23.0,23.0,29.0,2.0,,145.0
548,1988,Bulgaria,6,4,2,42.0,9.0,16.0,21.0,42.0,14.0,,144.0
549,1988,France,6,6,-1,42.0,27.0,10.0,23.0,21.0,5.0,,128.0
550,1988,Canada,6,6,-1,30.0,23.0,11.0,20.0,32.0,8.0,,124.0
551,1988,United Kingdom,6,6,-1,22.0,34.0,19.0,16.0,24.0,6.0,,121.0
552,1988,Czechoslovakia,6,6,-1,35.0,28.0,31.0,9.0,16.0,1.0,,120.0
553,1988,Israel,6,6,-1,18.0,37.0,10.0,34.0,12.0,4.0,,115.0
554,1988,Sweden,6,6,-1,25.0,24.0,13.0,24.0,28.0,1.0,,115.0
555,1988,Austria,6,5,1,29.0,23.0,13.0,16.0,22.0,7.0,,110.0
556,1988,Hungary,6,6,-1,31.0,23.0,5.0,25.0,24.0,1.0,,109.0
557,1988,Australia,6,6,-1,20.0,31.0,12.0,14.0,18.0,5.0,,100.0
558,1988,Singapore,6,6,-1,26.0,23.0,3.0,21.0,20.0,3.0,,96.0
559,1988,Yugoslavia,6,5,1,23.0,32.0,11.0,9.0,17.0,0.0,,92.0
560,1988,Islamic Republic of Iran,6,6,-1,24.0,16.0,8.0,12.0,22.0,4.0,,86.0
561,1988,Netherlands,6,6,-1,18.0,30.0,16.0,7.0,12.0,2.0,,85.0
562,1988,Republic of Korea,6,6,-1,23.0,15.0,5.0,7.0,27.0,2.0,,79.0
563,1988,Belgium,6,6,-1,13.0,22.0,8.0,11.0,22.0,0.0,,76.0
564,1988,Hong Kong,6,5,1,17.0,8.0,6.0,14.0,19.0,4.0,,68.0
565,1988,Tunisia,4,4,-1,22.0,16.0,0.0,13.0,15.0,1.0,,67.0
566,1988,Colombia,6,6,-1,20.0,18.0,8.0,8.0,11.0,1.0,,66.0
567,1988,Finland,6,5,1,9.0,21.0,3.0,2.0,29.0,1.0,,65.0
568,1988,Greece,6,6,-1,30.0,4.0,3.0,7.0,20.0,1.0,,65.0
569,1988,Türkiye,6,5,1,24.0,12.0,6.0,0.0,22.0,1.0,,65.0
570,1988,Luxembourg,3,3,-1,20.0,15.0,3.0,8.0,17.0,1.0,,64.0
571,1988,Morocco,6,6,-1,25.0,0.0,4.0,15.0,12.0,6.0,,62.0
572,1988,Peru,6,6,-1,14.0,8.0,2.0,1.0,28.0,2.0,,55.0
573,1988,Poland,3,3,-1,10.0,21.0,9.0,10.0,0.0,4.0,,54.0
574,1988,New Zealand,6,6,-1,8.0,14.0,12.0,0.0,13.0,0.0,,47.0
575,1988,Italy,4,4,-1,13.0,12.0,8.0,1.0,10.0,0.0,,44.0
576,1988,Algeria,5,4,1,15.0,7.0,3.0,7.0,9.0,1.0,,42.0
577,1988,Mexico,6,6,-1,11.0,2.0,9.0,0.0,15.0,3.0,,40.0
578,1988,Brazil,6,5,1,15.0,7.0,5.0,7.0,5.0,0.0,,39.0
579,1988,Iceland,4,3,1,11.0,7.0,1.0,3.0,15.0,0.0,,37.0
580,1988,Cuba,6,6,-1,24.0,5.0,3.0,2.0,1.0,0.0,,35.0
581,1988,Spain,6,6,-1,14.0,11.0,1.0,2.0,4.0,2.0,,34.0
582,1988,Norway,6,6,-1,7.0,10.0,4.0,3.0,9.0,0.0,,33.0
583,1988,Ireland,6,4,2,16.0,7.0,3.0,1.0,3.0,0.0,,30.0
584,1988,Philippines,5,5,-1,6.0,10.0,2.0,2.0,9.0,0.0,,29.0
585,1988,Argentina,3,3,-1,9.0,0.0,1.0,0.0,13.0,0.0,,23.0
586,1988,Kuwait,6,4,2,10.0,0.0,2.0,4.0,1.0,6.0,,23.0
587,1988,Cyprus,6,5,1,8.0,1.0,2.0,0.0,10.0,0.0,,21.0
588,1988,Indonesia,3,2,1,2.0,0.0,2.0,0.0,2.0,0.0,,6.0
589,1988,Ecuador,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,,1.0
590,1989,People's Republic of China,6,5,1,40.0,42.0,37.0,41.0,42.0,35.0,,237.0
591,1989,Romania,6,6,-1,37.0,42.0,26.0,41.0,42.0,35.0,,223.0
592,1989,Union of Soviet Socialist Republics,6,4,2,35.0,41.0,26.0,41.0,41.0,33.0,,217.0
593,1989,German Democratic Republic,6,6,-1,36.0,40.0,29.0,36.0,42.0,33.0,,216.0
594,1989,United States of America,6,6,-1,35.0,36.0,14.0,42.0,42.0,38.0,,207.0
595,1989,Czechoslovakia,6,6,-1,35.0,35.0,15.0,35.0,42.0,40.0,,202.0
596,1989,Bulgaria,6,6,-1,18.0,41.0,18.0,42.0,42.0,34.0,,195.0
597,1989,Germany,6,6,-1,36.0,33.0,16.0,36.0,42.0,24.0,,187.0
598,1989,Vietnam,6,2,-1,26.0,39.0,17.0,41.0,42.0,18.0,,183.0
599,1989,Hungary,6,6,-1,34.0,39.0,13.0,31.0,37.0,21.0,,175.0
600,1989,Yugoslavia,6,5,1,26.0,29.0,17.0,35.0,35.0,28.0,,170.0
601,1989,Poland,6,6,-1,21.0,30.0,10.0,34.0,35.0,27.0,,157.0
602,1989,France,6,6,-1,33.0,35.0,14.0,25.0,41.0,8.0,,156.0
603,1989,Islamic Republic of Iran,6,6,-1,26.0,34.0,10.0,28.0,29.0,20.0,,147.0
604,1989,Singapore,6,6,-1,25.0,30.0,7.0,35.0,32.0,14.0,,143.0
605,1989,Türkiye,6,5,1,11.0,34.0,0.0,36.0,22.0,30.0,,133.0
606,1989,Hong Kong,6,5,1,20.0,31.0,6.0,27.0,21.0,22.0,,127.0
607,1989,Italy,6,6,-1,21.0,31.0,1.0,31.0,23.0,17.0,,124.0
608,1989,Canada,6,6,-1,30.0,18.0,3.0,24.0,35.0,13.0,,123.0
609,1989,Greece,6,-1,-1,8.0,36.0,11.0,28.0,25.0,14.0,,122.0
610,1989,United Kingdom,6,5,1,13.0,21.0,6.0,28.0,33.0,21.0,,122.0
611,1989,Australia,6,6,-1,15.0,34.0,5.0,19.0,28.0,18.0,,119.0
612,1989,Colombia,6,6,-1,19.0,25.0,3.0,30.0,28.0,14.0,,119.0
613,1989,Austria,6,5,1,22.0,27.0,0.0,20.0,20.0,22.0,,111.0
614,1989,India,6,5,-1,18.0,30.0,7.0,18.0,28.0,6.0,,107.0
615,1989,Israel,6,6,-1,13.0,22.0,13.0,12.0,21.0,24.0,,105.0
616,1989,Belgium,6,-1,-1,24.0,24.0,2.0,21.0,22.0,11.0,,104.0
617,1989,Republic of Korea,6,6,-1,11.0,28.0,0.0,30.0,6.0,22.0,,97.0
618,1989,Netherlands,6,6,-1,16.0,16.0,8.0,29.0,21.0,2.0,,92.0
619,1989,Tunisia,6,-1,-1,10.0,32.0,2.0,18.0,10.0,9.0,,81.0
620,1989,Mexico,6,5,1,8.0,18.0,7.0,14.0,19.0,13.0,,79.0
621,1989,Sweden,6,6,-1,22.0,16.0,1.0,2.0,21.0,11.0,,73.0
622,1989,Cuba,6,-1,-1,5.0,22.0,2.0,12.0,19.0,9.0,,69.0
623,1989,New Zealand,6,5,-1,8.0,13.0,7.0,20.0,14.0,7.0,,69.0
624,1989,Luxembourg,3,3,-1,12.0,15.0,9.0,14.0,14.0,1.0,,65.0
625,1989,Brazil,6,5,-1,18.0,18.0,4.0,15.0,8.0,1.0,,64.0
626,1989,Norway,4,4,-1,17.0,7.0,0.0,10.0,20.0,10.0,,64.0
627,1989,Morocco,6,-1,-1,1.0,27.0,0.0,10.0,21.0,4.0,,63.0
628,1989,Spain,6,5,1,9.0,28.0,3.0,6.0,7.0,8.0,,61.0
629,1989,Finland,6,6,-1,7.0,9.0,0.0,27.0,15.0,0.0,,58.0
630,1989,Thailand,6,-1,-1,1.0,18.0,0.0,22.0,12.0,1.0,,54.0
631,1989,Peru,6,-1,-1,8.0,20.0,1.0,20.0,0.0,2.0,,51.0
632,1989,Philippines,6,5,-1,12.0,10.0,0.0,11.0,7.0,5.0,,45.0
633,1989,Portugal,6,6,-1,21.0,2.0,1.0,13.0,2.0,0.0,,39.0
634,1989,Ireland,6,5,1,5.0,2.0,4.0,18.0,0.0,8.0,,37.0
635,1989,Iceland,4,4,-1,7.0,12.0,1.0,13.0,0.0,0.0,,33.0
